Date,Open,High,Low,Close
2020-08-04,1.3758,1.37808,1.3736,1.37628
2020-08-05,1.37211,1.37307,1.3666,1.37204
2020-08-06,1.36927,1.37132,1.3678,1.36935
2020-08-07,1.36937,1.3764,1.3683,1.36919
2020-08-08,1.36937,1.3764,1.3683,1.36919
2020-08-09,1.36937,1.3764,1.3683,1.36919
2020-08-10,1.37269,1.37458,1.3713,1.37278
2020-08-11,1.37376,1.37528,1.3699,1.3738
2020-08-12,1.37362,1.37536,1.3712,1.37359
2020-08-13,1.37157,1.3722,1.3702,1.3712
2020-08-14,1.3728,1.37407,1.3698,1.37278
2020-08-15,1.3728,1.37407,1.3698,1.37278
2020-08-16,1.3728,1.37407,1.3698,1.37278
2020-08-17,1.37002,1.37055,1.3675,1.37003
2020-08-18,1.3677,1.36788,1.3631,1.36779
2020-08-19,1.36364,1.36638,1.3625,1.36368
2020-08-20,1.37021,1.37118,1.3673,1.3694
2020-08-21,1.36633,1.37348,1.3649,1.36643
2020-08-22,1.36633,1.37348,1.3649,1.36643
2020-08-23,1.36633,1.37348,1.3649,1.36643
2020-08-24,1.37162,1.37251,1.3674,1.37162
2020-08-25,1.37034,1.371,1.3676,1.37039
2020-08-26,1.36803,1.36946,1.3655,1.36797
2020-08-27,1.36507,1.36869,1.36256,1.36513
2020-08-28,1.36579,1.36683,1.3575,1.36563
2020-08-29,1.36579,1.36683,1.3575,1.36563
2020-08-30,1.36579,1.36683,1.3575,1.36563
2020-08-31,1.3575,1.36118,1.3572,1.3575
2020-09-01,1.36019,1.36045,1.3558,1.36044
2020-09-02,1.36073,1.36426,1.3591,1.3603
2020-09-03,1.36271,1.366,1.3618,1.36243
2020-09-04,1.36571,1.36883,1.3627,1.36587
2020-09-05,1.36571,1.36883,1.3627,1.36587
2020-09-06,1.36571,1.36883,1.3627,1.36587
2020-09-07,1.36545,1.36718,1.364,1.3649
2020-09-08,1.36664,1.37178,1.36598,1.3663
2020-09-09,1.37121,1.37182,1.3662,1.37128
2020-09-10,1.3667,1.36836,1.36315,1.3667
2020-09-11,1.36893,1.36932,1.3653,1.36926
2020-09-12,1.36893,1.36932,1.3653,1.36926
2020-09-13,1.36893,1.36932,1.3653,1.36926
2020-09-14,1.36694,1.36803,1.3623,1.36711
2020-09-15,1.3643,1.36492,1.3587,1.3641
2020-09-16,1.36152,1.36197,1.3563,1.36106
2020-09-17,1.35918,1.36283,1.358,1.35911
2020-09-18,1.35682,1.35916,1.3552,1.35715
2020-09-19,1.35682,1.35916,1.3552,1.35715
2020-09-20,1.35682,1.35916,1.3552,1.35715
2020-09-21,1.35863,1.36425,1.354,1.35867
2020-09-22,1.36199,1.36645,1.3608,1.3614
2020-09-23,1.36473,1.37109,1.3644,1.36478
2020-09-24,1.37254,1.37817,1.37113,1.3724
2020-09-25,1.37481,1.37936,1.3725,1.37465
2020-09-26,1.37481,1.37936,1.3725,1.37465
2020-09-27,1.37481,1.37936,1.3725,1.37465
2020-09-28,1.37638,1.37696,1.3723,1.3761
2020-09-29,1.37096,1.37253,1.3669,1.3708
2020-09-30,1.36819,1.37089,1.3641,1.368
2020-10-01,1.365,1.36542,1.3612,1.3647
2020-10-02,1.3629,1.3676,1.3624,1.36308
2020-10-03,1.3629,1.3676,1.3624,1.36308
2020-10-04,1.3629,1.3676,1.3624,1.36308
2020-10-05,1.3628,1.36337,1.3588,1.3628
2020-10-06,1.3593,1.36054,1.358,1.35975
2020-10-07,1.36253,1.36303,1.3581,1.36244
2020-10-08,1.35931,1.36041,1.357,1.3592
2020-10-09,1.35804,1.35822,1.3523,1.35792
2020-10-10,1.35804,1.35822,1.3523,1.35792
2020-10-11,1.35804,1.35822,1.3523,1.35792
2020-10-12,1.35552,1.35783,1.3532,1.3546
2020-10-13,1.35687,1.36086,1.35687,1.35692
2020-10-14,1.36025,1.36039,1.3551,1.36028
2020-10-15,1.3573,1.36228,1.3564,1.35762
2020-10-16,1.36025,1.36138,1.3571,1.36014
2020-10-17,1.36025,1.36138,1.3571,1.36014
2020-10-18,1.36025,1.36138,1.3571,1.36014
2020-10-19,1.35788,1.35824,1.356,1.3574
2020-10-20,1.35853,1.35853,1.3558,1.3582
2020-10-21,1.35656,1.3566,1.35348,1.35666
2020-10-22,1.35555,1.35768,1.3542,1.35533
2020-10-23,1.3568,1.35985,1.3551,1.35675
2020-10-24,1.3568,1.35985,1.3551,1.35675
2020-10-25,1.3568,1.35985,1.3551,1.35675
2020-10-26,1.35775,1.36217,1.357,1.35756
2020-10-27,1.36088,1.36105,1.3576,1.3609
2020-10-28,1.36161,1.36633,1.3582,1.36161
2020-10-29,1.36436,1.36814,1.3623,1.36435
2020-10-30,1.36634,1.36673,1.36285,1.36609
2020-10-31,1.36634,1.36673,1.36285,1.36609
2020-11-01,1.36634,1.36673,1.36285,1.36609
2020-11-02,1.36758,1.36845,1.3643,1.36757
2020-11-03,1.3641,1.365,1.3586,1.3646
2020-11-04,1.3575,1.37123,1.3563,1.35796
2020-11-05,1.3574,1.3602,1.35059,1.3576
2020-11-06,1.35099,1.35249,1.3464,1.35088
2020-11-07,1.35099,1.35249,1.3464,1.35088
2020-11-08,1.35099,1.35249,1.3464,1.35088
2020-11-09,1.34686,1.35007,1.3407,1.34691
2020-11-10,1.347,1.35008,1.3449,1.3469
2020-11-11,1.34828,1.35095,1.3453,1.34841
2020-11-12,1.34863,1.35102,1.3475,1.34861
2020-11-13,1.34865,1.35007,1.3474,1.3487
2020-11-14,1.34865,1.35007,1.3474,1.3487
2020-11-15,1.34865,1.35007,1.3474,1.3487
2020-11-16,1.34677,1.34732,1.344,1.34664
2020-11-17,1.34497,1.34539,1.3422,1.34513
2020-11-18,1.34231,1.34344,1.3397,1.3424
2020-11-19,1.34296,1.34718,1.342,1.34249
2020-11-20,1.34537,1.34539,1.342,1.3451
2020-11-21,1.34537,1.34539,1.342,1.3451
2020-11-22,1.34537,1.34539,1.342,1.3451
2020-11-23,1.34354,1.34649,1.3399,1.34338
2020-11-24,1.34371,1.34489,1.3413,1.34362
2020-11-25,1.34139,1.34356,1.3397,1.3413
2020-11-26,1.33982,1.33982,1.3376,1.3395
2020-11-27,1.33864,1.33889,1.3371,1.33862
2020-11-28,1.33864,1.33889,1.3371,1.33862
2020-11-29,1.33864,1.33889,1.3371,1.33862
2020-11-30,1.33732,1.34049,1.3363,1.33753
2020-12-01,1.33972,1.34151,1.3378,1.33967
2020-12-02,1.33732,1.34176,1.336,1.3373
2020-12-03,1.33794,1.33902,1.3318,1.3376
2020-12-04,1.33358,1.33474,1.3308,1.33369
2020-12-05,1.33358,1.33474,1.3308,1.33369
2020-12-06,1.33358,1.33474,1.3308,1.33369
2020-12-07,1.33417,1.33983,1.3334,1.33392
2020-12-08,1.33669,1.33868,1.3345,1.33659
2020-12-09,1.33765,1.33775,1.3334,1.33763
2020-12-10,1.33737,1.33859,1.33451,1.33765
2020-12-11,1.3351,1.33774,1.3323,1.335
2020-12-12,1.3351,1.33774,1.3323,1.335
2020-12-13,1.3351,1.33774,1.3323,1.335
2020-12-14,1.33459,1.33595,1.3312,1.33474
2020-12-15,1.33387,1.33639,1.3323,1.3339
2020-12-16,1.33232,1.33353,1.3283,1.3323
2020-12-17,1.32901,1.32913,1.3246,1.3285
2020-12-18,1.32608,1.32961,1.3254,1.32598
2020-12-19,1.32608,1.32961,1.3254,1.32598
2020-12-20,1.32608,1.32961,1.3254,1.32598
2020-12-21,1.3313,1.34032,1.3298,1.33128
2020-12-22,1.33279,1.33746,1.33208,1.33258
2020-12-23,1.33496,1.33654,1.3311,1.33491
2020-12-24,1.33185,1.33185,1.3274,1.33191
2020-12-25,1.3287,1.33229,1.32575,1.32738
2020-12-26,1.3287,1.33229,1.32575,1.32738
2020-12-27,1.3287,1.33229,1.32575,1.32738
2020-12-28,1.32838,1.33084,1.3264,1.32862
2020-12-29,1.32964,1.32972,1.3265,1.3293
2020-12-30,1.32709,1.32715,1.32215,1.32717
2020-12-31,1.32295,1.3232,1.32033,1.32294
2021-01-01,1.3213,1.3229,1.3209,1.3216
2021-01-02,1.3213,1.3229,1.3209,1.3216
2021-01-03,1.3213,1.3229,1.3209,1.3216
2021-01-04,1.32051,1.32107,1.3157,1.32067
2021-01-05,1.3203,1.32062,1.3168,1.32029
2021-01-06,1.31762,1.32092,1.3153,1.31721
2021-01-07,1.31745,1.3265,1.3166,1.31745
2021-01-08,1.3246,1.32853,1.3212,1.32422
2021-01-09,1.3246,1.32853,1.3212,1.32422
2021-01-10,1.3246,1.32853,1.3212,1.32422
2021-01-11,1.32867,1.3323,1.32774,1.32862
2021-01-12,1.32988,1.33198,1.3267,1.33024
2021-01-13,1.32295,1.32694,1.3212,1.32302
2021-01-14,1.32571,1.32815,1.3237,1.3252
2021-01-15,1.32419,1.33104,1.3233,1.32418
2021-01-16,1.32419,1.33104,1.3233,1.32418
2021-01-17,1.32419,1.33104,1.3233,1.32418
2021-01-18,1.33161,1.33351,1.3296,1.33138
2021-01-19,1.3302,1.33174,1.3256,1.33059
2021-01-20,1.3274,1.32831,1.3241,1.32791
2021-01-21,1.32494,1.32592,1.3216,1.32476
2021-01-22,1.3222,1.32864,1.3221,1.32271
2021-01-23,1.3222,1.32864,1.3221,1.32271
2021-01-24,1.3222,1.32864,1.3221,1.32271
2021-01-25,1.32812,1.32943,1.3249,1.32816
2021-01-26,1.32731,1.33002,1.3236,1.32745
2021-01-27,1.32482,1.33134,1.3235,1.32484
2021-01-28,1.33028,1.33389,1.32809,1.33015
2021-01-29,1.32898,1.33209,1.32596,1.3286
2021-01-30,1.32898,1.33209,1.32596,1.3286
2021-01-31,1.32898,1.33209,1.32596,1.3286
2021-02-01,1.33039,1.33286,1.3281,1.32993
2021-02-02,1.3317,1.33397,1.3296,1.33201
2021-02-03,1.33171,1.33399,1.3302,1.3315
2021-02-04,1.3319,1.33819,1.3318,1.332
2021-02-05,1.33676,1.3388,1.3341,1.3364
2021-02-06,1.33676,1.3388,1.3341,1.3364
2021-02-07,1.33676,1.3388,1.3341,1.3364
2021-02-08,1.33332,1.33649,1.3319,1.33349
2021-02-09,1.33286,1.33291,1.3266,1.3326
2021-02-10,1.32568,1.32695,1.3234,1.32566
2021-02-11,1.32626,1.32727,1.3231,1.32648
2021-02-12,1.32453,1.32806,1.3237,1.3242
2021-02-13,1.32453,1.32806,1.3237,1.3242
2021-02-14,1.32453,1.32806,1.3237,1.3242
2021-02-15,1.32506,1.32541,1.3216,1.32502
2021-02-16,1.322,1.32738,1.3205,1.3219
2021-02-17,1.32874,1.33089,1.3268,1.32877
2021-02-18,1.32765,1.32959,1.3257,1.3274
