0.88384,0.962762,0.85582,0.924821
0.922644,1.071433,0.913367,1.044498
1.044279,1.153408,1.039739,1.138164
1.13851,1.221736,1.094261,1.147098
1.149166,1.243796,1.122116,1.158165
1.158063,1.186826,1.110408,1.159325
1.15954,1.159708,1.016382,1.037633
1.04004,1.079667,1.001998,1.06308
1.065292,1.075627,0.975324,0.989957
0.990587,1.065107,0.961722,1.065107
1.066114,1.073236,1.023507,1.036796
1.038342,1.066791,1.000623,1.021523
1.022681,1.093534,0.978783,1.01899
1.019756,1.168318,1.004425,1.116988
1.115751,1.184634,1.080198,1.158855
1.158905,1.177718,1.12616,1.145885
1.14554,1.268932,1.110254,1.220743
1.218734,1.238598,1.192475,1.207556
1.208489,1.350057,1.183209,1.316672
