Date,Open,High,Low,Close,Adj Close,Volume
2020-11-06,0.247688,0.281100,0.247610,0.276471,0.276471,53370602
2020-11-07,0.276471,0.296783,0.245126,0.258266,0.258266,93241589
2020-11-08,0.258266,0.275029,0.254505,0.266494,0.266494,42481944
2020-11-09,0.266494,0.272901,0.254796,0.260620,0.260620,44327720
2020-11-10,0.260642,0.292055,0.257086,0.286784,0.286784,66371409
2020-11-11,0.286785,0.293607,0.277385,0.278738,0.278738,52318889
2020-11-12,0.278733,0.278733,0.260692,0.265159,0.265159,40815820
2020-11-13,0.265159,0.280957,0.263380,0.279745,0.279745,51460690
2020-11-14,0.279745,0.279774,0.263537,0.265827,0.265827,47149542
2020-11-15,0.265827,0.271175,0.248861,0.254886,0.254886,57838422
2020-11-16,0.254885,0.272180,0.252721,0.269692,0.269692,61158972
2020-11-17,0.272810,0.278368,0.268597,0.274030,0.274030,54733261
2020-11-18,0.274017,0.277231,0.257583,0.267482,0.267482,71924359
2020-11-19,0.267483,0.271292,0.255602,0.264561,0.264561,41325515
2020-11-20,0.264562,0.288724,0.264490,0.284402,0.284402,63907790
2020-11-21,0.284402,0.324473,0.284402,0.315294,0.315294,124532492
2020-11-22,0.315294,0.323263,0.281372,0.297030,0.297030,104518231
2020-11-23,0.297030,0.341300,0.293568,0.335173,0.335173,123633926
2020-11-24,0.335366,0.374568,0.327694,0.357892,0.357892,224480785
2020-11-25,0.357876,0.419008,0.333394,0.343715,0.343715,222071949
2020-11-26,0.343593,0.355065,0.280774,0.301823,0.301823,203880410
2020-11-27,0.301860,0.316193,0.286580,0.299978,0.299978,80462546
2020-11-28,0.300161,0.323590,0.295796,0.313111,0.313111,69329866
2020-11-29,0.313154,0.322931,0.301708,0.317558,0.317558,59560847
2020-11-30,0.317549,0.333803,0.313799,0.328571,0.328571,93029960
2020-12-01,0.328857,0.346242,0.306817,0.309062,0.309062,101960294
2020-12-02,0.308996,0.346112,0.301272,0.341701,0.341701,101946818
2020-12-03,0.341892,0.357095,0.340205,0.340721,0.340721,78058839
2020-12-04,0.340782,0.373204,0.323165,0.326958,0.326958,110866371
2020-12-05,0.326684,0.350347,0.319538,0.344678,0.344678,74950311
2020-12-06,0.344296,0.347410,0.330662,0.337144,0.337144,75516886
2020-12-07,0.337136,0.342907,0.324232,0.331154,0.331154,52230358
2020-12-08,0.331103,0.332000,0.294863,0.300953,0.300953,80324528
2020-12-09,0.301042,0.307977,0.287213,0.306190,0.306190,67088276
2020-12-10,0.306167,0.307326,0.291636,0.294348,0.294348,41624811
2020-12-11,0.294358,0.295071,0.277349,0.289890,0.289890,48422448
2020-12-12,0.289467,0.315384,0.289151,0.309844,0.309844,56942675
2020-12-13,0.309852,0.319520,0.305316,0.309143,0.309143,47397135
2020-12-14,0.309290,0.317659,0.304624,0.312755,0.312755,48466155
2020-12-15,0.312787,0.339525,0.312787,0.325476,0.325476,77662360
2020-12-16,0.325481,0.344005,0.319305,0.339955,0.339955,106922372
2020-12-17,0.340008,0.357296,0.325742,0.332126,0.332126,123624266
2020-12-18,0.332171,0.362649,0.317476,0.353863,0.353863,119453445
2020-12-19,0.353794,0.384040,0.350950,0.356627,0.356627,130789717
2020-12-20,0.356524,0.357207,0.330652,0.339005,0.339005,95694398
2020-12-21,0.339378,0.365059,0.314600,0.327331,0.327331,122394591
2020-12-22,0.326682,0.347495,0.318534,0.336887,0.336887,90816048
2020-12-23,0.336765,0.350679,0.269630,0.288886,0.288886,113589408
2020-12-24,0.289553,0.313906,0.282470,0.313906,0.313906,70852889
2020-12-25,0.313797,0.328793,0.304459,0.309744,0.309744,70992652
2020-12-26,0.309671,0.321201,0.301548,0.309320,0.309320,61623355
2020-12-27,0.309304,0.335082,0.302156,0.319123,0.319123,92973623
2020-12-28,0.319170,0.356278,0.316953,0.356239,0.356239,77096646
2020-12-29,0.356529,0.360831,0.320894,0.345918,0.345918,114394973
2020-12-30,0.345974,0.358485,0.328187,0.335543,0.335543,76007919
2020-12-31,0.335543,0.336157,0.319227,0.334040,0.334040,63753450
2021-01-01,0.334207,0.431286,0.332387,0.398129,0.398129,341885747
2021-01-02,0.398641,0.460714,0.385091,0.408091,0.408091,417148719
2021-01-03,0.407991,0.434376,0.399110,0.422767,0.422767,263098398
2021-01-04,0.424077,0.459522,0.370076,0.438666,0.438666,257108478
2021-01-05,0.441606,0.493420,0.405449,0.479429,0.479429,423192879
2021-01-06,0.479878,0.528184,0.460024,0.511315,0.511315,374099920
2021-01-07,0.511843,0.519041,0.451646,0.462823,0.462823,295341182
2021-01-08,0.462829,0.482120,0.413900,0.454769,0.454769,248294641
2021-01-09,0.454878,0.493216,0.436911,0.486242,0.486242,204728849
2021-01-10,0.486036,0.513874,0.420439,0.462031,0.462031,257910313
2021-01-11,0.461105,0.461105,0.374812,0.416987,0.416987,258262717
2021-01-12,0.416775,0.429860,0.392309,0.397690,0.397690,137219408
2021-01-13,0.397702,0.451952,0.382225,0.450746,0.450746,128842017
2021-01-14,0.450497,0.465894,0.430616,0.453648,0.453648,116642595
2021-01-15,0.454407,0.496806,0.430075,0.488370,0.488370,274399567
2021-01-16,0.487995,0.549804,0.485281,0.518892,0.518892,296573002
2021-01-17,0.519096,0.584311,0.488406,0.584057,0.584057,300743172
2021-01-18,0.584790,0.603813,0.543179,0.566100,0.566100,261142097
2021-01-19,0.566185,0.571700,0.517523,0.523486,0.523486,182636174
2021-01-20,0.522694,0.547745,0.486374,0.546025,0.546025,197111759
2021-01-21,0.546529,0.549395,0.451580,0.461539,0.461539,182613767
2021-01-22,0.461480,0.538519,0.432266,0.511024,0.511024,185139633
2021-01-23,0.509981,0.570024,0.503464,0.557057,0.557057,196103379
2021-01-24,0.556987,0.580891,0.552065,0.563449,0.563449,189233850
2021-01-25,0.563429,0.632630,0.551553,0.558247,0.558247,277194483
2021-01-26,0.557422,0.619116,0.538625,0.601622,0.601622,234028040
2021-01-27,0.600986,0.601457,0.526318,0.543153,0.543153,211490314
2021-01-28,0.543186,0.568931,0.528348,0.556428,0.556428,198160865
2021-01-29,0.564472,0.679132,0.553369,0.640950,0.640950,377660793
2021-01-30,0.640573,0.700316,0.615082,0.663792,0.663792,382878779
2021-01-31,0.664226,0.697306,0.624308,0.651248,0.651248,309348318
2021-02-01,0.650958,0.665226,0.619758,0.643448,0.643448,253555579
2021-02-02,0.643671,0.671501,0.627644,0.652656,0.652656,218901999
2021-02-03,0.652352,0.747987,0.648919,0.740834,0.740834,314896934
2021-02-04,0.742528,0.756988,0.675076,0.707506,0.707506,357906069
2021-02-05,0.707639,0.888542,0.700379,0.834116,0.834116,538956814
2021-02-06,0.833583,0.862729,0.746148,0.810865,0.810865,439952226
2021-02-07,0.810769,0.874891,0.774146,0.845040,0.845040,453238754
2021-02-08,0.844747,1.086227,0.844304,1.010607,1.010607,987137198
2021-02-09,1.007470,1.076383,0.966688,1.029017,1.029017,730369062
2021-02-10,1.029022,1.047673,0.921836,1.032090,1.032090,629613749
2021-02-11,1.032197,1.298788,1.032197,1.249717,1.249717,1240723518
2021-02-12,1.245440,1.824609,1.181595,1.712424,1.712424,2098583771
2021-02-13,1.717734,1.793118,1.376269,1.669695,1.669695,1617380782
2021-02-14,1.671228,1.684809,1.415224,1.472092,1.472092,958023564
2021-02-15,1.471586,1.544167,1.222737,1.350877,1.350877,1282829302
2021-02-16,1.350012,1.465972,1.275415,1.313528,1.313528,849383982
2021-02-17,1.313814,1.415026,1.204983,1.369261,1.369261,918368743
2021-02-18,1.368630,1.446997,1.356021,1.400669,1.400669,613260929
2021-02-19,1.400868,1.425862,1.307172,1.374461,1.374461,587922601
2021-02-20,1.373926,1.487833,1.254583,1.313997,1.313997,801624385
2021-02-21,1.312256,1.351765,1.271526,1.308164,1.308164,408227703
2021-02-22,1.308482,1.313716,0.949464,1.144450,1.144450,786990096
2021-02-23,1.144197,1.146632,0.841700,0.999798,0.999798,879735912
2021-02-24,1.002263,1.175243,0.956518,1.061761,1.061761,604870974
2021-02-25,1.061886,1.145606,0.976009,0.976009,0.976009,529090407
2021-02-26,0.978923,1.048893,0.904270,0.971286,0.971286,490080858
2021-02-27,0.972105,1.184678,0.972105,1.098628,1.098628,546790290
2021-02-28,1.098499,1.127647,0.952661,1.017224,1.017224,598035361
2021-03-01,1.019401,1.105371,1.010675,1.088458,1.088458,425868521
2021-03-02,1.088641,1.165859,1.043427,1.080691,1.080691,552897940
2021-03-03,1.081396,1.221840,1.060158,1.182144,1.182144,638690035
2021-03-04,1.182110,1.247893,1.053293,1.093431,1.093431,558601276
2021-03-05,1.092255,1.094815,1.009108,1.058036,1.058036,415618857
2021-03-06,1.056707,1.070731,1.009308,1.054034,1.054034,269458490
2021-03-07,1.053932,1.136854,1.052626,1.103649,1.103649,319268550
2021-03-08,1.104841,1.164741,1.064839,1.152908,1.152908,379936908
2021-03-09,1.153690,1.184335,1.119329,1.180618,1.180618,404449001
2021-03-10,1.180801,1.228513,1.084679,1.109995,1.109995,439787738
2021-03-11,1.107857,1.124575,1.054542,1.082897,1.082897,331685164
2021-03-12,1.083740,1.150282,1.034534,1.052105,1.052105,455285823
2021-03-13,1.052352,1.168364,1.017516,1.139641,1.139641,424560368
2021-03-14,1.139254,1.169191,1.091122,1.130390,1.130390,404746123
2021-03-15,1.127212,1.337693,1.117389,1.196815,1.196815,1215427012
2021-03-16,1.194766,1.245490,1.131221,1.200564,1.200564,632910988
2021-03-17,1.202880,1.295041,1.157839,1.295041,1.295041,443468960
2021-03-18,1.290841,1.377766,1.243562,1.262335,1.262335,602618872
2021-03-19,1.260690,1.311205,1.217503,1.253208,1.253208,295857156
2021-03-20,1.253640,1.316920,1.206830,1.206830,1.206830,284449961
2021-03-21,1.209275,1.235855,1.155722,1.181771,1.181771,278155215
2021-03-22,1.181683,1.227552,1.091732,1.108540,1.108540,287231851
2021-03-23,1.107675,1.159414,1.069207,1.113125,1.113125,305034134
2021-03-24,1.112621,1.184890,1.004067,1.033461,1.033461,355602691
2021-03-25,1.031889,1.077114,0.988114,1.045247,1.045247,371973364
2021-03-26,1.045203,1.125637,1.042466,1.117808,1.117808,204442462
2021-03-27,1.117801,1.217014,1.095502,1.159593,1.159593,350800206
2021-03-28,1.159569,1.269210,1.148920,1.236743,1.236743,368338603
2021-03-29,1.236537,1.449871,1.219370,1.401068,1.401068,565200987
2021-03-30,1.403297,1.426902,1.304666,1.326095,1.326095,418633321
2021-03-31,1.326394,1.372452,1.255340,1.369683,1.369683,369677700
2021-04-01,1.369381,1.398843,1.303147,1.326109,1.326109,312332954
2021-04-02,1.325847,1.369564,1.308398,1.361270,1.361270,256028256
2021-04-03,1.361268,1.470251,1.269547,1.269547,1.269547,457515567
2021-04-04,1.268937,1.355453,1.251831,1.314932,1.314932,259162075
2021-04-05,1.315349,1.429230,1.283010,1.405011,1.405011,363893378
2021-04-06,1.403110,1.488315,1.361711,1.400850,1.400850,441199749
2021-04-07,1.399965,1.483004,1.255479,1.303870,1.303870,545441816
2021-04-08,1.305077,1.379231,1.297074,1.349129,1.349129,252938907
2021-04-09,1.350066,1.427912,1.322396,1.394245,1.394245,281543642
2021-04-10,1.394895,1.475837,1.355747,1.393407,1.393407,335532482
2021-04-11,1.390870,1.546441,1.366224,1.520488,1.520488,377203338
2021-04-12,1.523566,1.597852,1.439350,1.482379,1.482379,440923375
2021-04-13,1.481397,1.549056,1.423445,1.515236,1.515236,395401453
2021-04-14,1.514547,1.526999,1.387622,1.466120,1.466120,377957613
2021-04-15,1.464726,1.624892,1.448694,1.574378,1.574378,421373869
2021-04-16,1.571412,1.598867,1.415417,1.509819,1.509819,405207049
2021-04-17,1.508140,1.815738,1.508140,1.697854,1.697854,941888384
2021-04-18,1.709903,1.737407,1.263299,1.454038,1.454038,865676730
2021-04-19,1.456696,1.509761,1.286022,1.293401,1.293401,455800383
2021-04-20,1.290804,1.348341,1.165706,1.291139,1.291139,505907556
2021-04-21,1.292050,1.344401,1.192852,1.212808,1.212808,469605920
